;Waktu;Jalan;Lat;Long;JarakLampu;Tahun
16-Sep-20;siang;KolektorPrimer;-7.625108333;111.8969278;331.6771329;2020
17-Sep-20;siang;Lokal;-7.616844444;111.9124667;829.5007053;2020
17-Sep-20;siang;Lokal;-7.546208333;111.9094417;2906.990942;2020
17-Sep-20;siang;Lokal;-7.621119444;111.9481278;2034.263329;2020
18-Sep-20;siang;ArteriPrimer;-7.601830556;112.1058861;232.1024575;2020
18-Sep-20;siang;Lokal;-7.587344444;111.9455861;1675.704632;2020
18-Sep-20;malam;ArteriPrimer;-7.602691667;112.0334111;874.9709719;2020
18-Sep-20;malam;Lokal;-7.503138889;112.0503667;6352.996112;2020
20-Sep-20;siang;ArteriPrimer;-7.604344444;111.9747417;2683.884411;2020
21-Sep-20;siang;Lokal;-7.621002778;111.9473778;1950.648213;2020
21-Sep-20;malam;Lokal;-7.643197222;112.019475;765.8475201;2020
22-Sep-20;siang;Lokal;-7.620480556;111.9430361;1467.871421;2020
22-Sep-20;siang;ArteriPrimer;-7.598797222;111.8992583;169.0323064;2020
22-Sep-20;siang;Lokal;-7.644788889;112.0642528;4040.789029;2020
22-Sep-20;siang;ArteriPrimer;-7.603233333;111.9593917;1721.587736;2020
23-Sep-20;siang;ArteriPrimer;-7.605894444;112.0623389;1249.650057;2020
23-Sep-20;siang;Lokal;-7.567011111;112.0417694;2840.589746;2020
24-Sep-20;siang;Lokal;-7.604711111;111.904375;594.4006206;2020
24-Sep-20;malam;ArteriPrimer;-7.562102778;111.8259167;1593.479228;2020
26-Sep-20;siang;Lokal;-7.557622222;111.8653833;2782.458086;2020
26-Sep-20;siang;Lokal;-7.557927778;112.0759083;2764.921862;2020
26-Sep-20;siang;Lokal;-7.627161111;111.8780917;1275.387913;2020
26-Sep-20;siang;KolektorPrimer;-7.638877778;111.8949417;69.94011105;2020
26-Sep-20;malam;KolektorPrimer;-7.637572222;111.8925861;232.7003876;2020
28-Sep-20;siang;KolektorSekunder;-7.651777778;111.8840111;1185.511367;2020
28-Sep-20;siang;KolektorSekunder;-7.536097222;112.0112389;495.9634131;2020
28-Sep-20;malam;Lokal;-7.604172222;111.8948306;313.1640427;2020
30-Sep-20;malam;KolektorPrimer;-7.595980556;111.9317139;329.6352523;2020
01-Okt-20;siang;Lokal;-7.615583333;111.9267611;488.1826659;2020
01-Okt-20;malam;KolektorPrimer;-7.550652778;111.9159167;2523.870197;2020
02-Okt-20;siang;KolektorPrimer;-7.572372778;111.9124031;849.1006064;2020
02-Okt-20;malam;Lokal;-7.552803333;111.9242906;3489.807165;2020
03-Okt-20;malam;KolektorPrimer;-7.600738611;111.9313394;95.76334635;2020
04-Okt-20;siang;Lokal;-7.461291667;111.9632556;7976.6129;2020
04-Okt-20;siang;Lokal;-7.628783333;111.9807222;4628.801525;2020
05-Okt-20;siang;ArteriPrimer;-7.6023525;112.0385314;308.8429835;2020
05-Okt-20;malam;Lokal;-7.678499444;111.9345044;313.8108202;2020
06-Okt-20;siang;Lokal;-7.5579775;112.0949006;2576.082357;2020
07-Okt-20;malam;KolektorPrimer;-7.751013889;112.0175167;1097.862575;2020
07-Okt-20;siang;Lokal;-7.633525;112.0945889;3760.755263;2020
07-Okt-20;malam;Lokal;-7.612814167;112.0561775;1705.203002;2020
08-Okt-20;siang;ArteriPrimer;-7.576922222;111.8675722;382.3841042;2020
10-Okt-20;siang;KolektorSekunder;-7.713883611;111.8397689;5309.720298;2020
11-Okt-20;siang;Lokal;-7.600874167;111.9984483;514.7550295;2020
11-Okt-20;siang;Lokal;-7.524128333;111.9820117;3412.686623;2020
11-Okt-20;malam;Lokal;-7.667909444;112.0414494;881.1223366;2020
12-Okt-20;malam;KolektorSekunder;-7.650811389;111.8816542;1493.512383;2020
12-Okt-20;siang;ArteriPrimer;-7.599383333;111.9045917;15.96934125;2020
13-Okt-20;siang;Lokal;-7.590866667;112.04035;1610.247431;2020
13-Okt-20;malam;KolektorSekunder;-7.618763889;111.8859;307.4527438;2020
14-Okt-20;siang;KolektorSekunder;-7.685961667;111.8110353;4691.135001;2020
15-Okt-20;malam;KolektorPrimer;-7.516597778;111.9086267;2667.831669;2020
16-Okt-20;siang;ArteriPrimer;-7.601858333;112.0931667;182.4546783;2020
16-Okt-20;siang;Lokal;-7.594469444;111.9676;3451.485419;2020
17-Okt-20;siang;Lokal;-7.550698333;112.0660478;2756.139032;2020
17-Okt-20;siang;ArteriPrimer;-7.603490278;112.0938492;337.1136465;2020
18-Okt-20;malam;ArteriPrimer;-7.601675;112.1073972;399.8350173;2020
18-Okt-20;siang;KolektorSekunder;-7.691975;112.0385222;1151.356011;2020
19-Okt-20;malam;ArteriPrimer;-7.5788175;111.8706036;399.9442081;2020
19-Okt-20;siang;Lokal;-7.553016111;111.92487;3557.407301;2020
20-Okt-20;malam;ArteriPrimer;-7.587049167;111.8834781;662.6098326;2020
20-Okt-20;siang;Lokal;-7.548548889;112.0771981;1605.090223;2020
22-Okt-20;siang;KolektorPrimer;-7.704094444;112.0213306;1590.600219;2020
23-Okt-20;siang;Lokal;-7.624388889;111.9859306;3650.424748;2020
23-Okt-20;siang;Lokal;-7.653661111;112.0595169;2681.662765;2020
25-Okt-20;malam;Lokal;-7.627736111;111.9029583;998.7331895;2020
25-Okt-20;malam;KolektorSekunder;-7.61305;111.919675;586.3613019;2020
26-Okt-20;siang;Lokal;-7.685283056;112.0425867;1573.75395;2020
28-Okt-20;siang;Lokal;-7.672736111;112.0508556;518.7303969;2020
28-Okt-20;siang;KolektorPrimer;-7.668288889;112.014375;20.99115414;2020
29-Okt-20;siang;Lokal;-7.5374025;112.0790864;1062.536146;2020
31-Okt-20;siang;Lokal;-7.621504722;112.0755886;3793.010394;2020
31-Okt-20;siang;KolektorSekunder;-7.536672222;112.0346306;3078.301832;2020
31-Okt-20;malam;KolektorSekunder;-7.605047222;111.8880806;348.7179697;2020
31-Okt-20;malam;ArteriPrimer;-7.594458333;111.8946444;205.8659734;2020
01-Nov-20;siang;ArteriPrimer;-7.58388;111.8785644;16.69398022;2020
01-Nov-20;siang;KolektorPrimer;-7.750391389;112.0177389;1170.745209;2020
01-Nov-20;malam;ArteriPrimer;-7.605000556;112.0035983;516.3524871;2020
02-Nov-20;siang;Lokal;-7.564226111;112.0637869;2262.076605;2020
02-Nov-20;siang;Lokal;-7.540508333;111.8927478;4436.854448;2020
02-Nov-20;siang;ArteriPrimer;-7.600688056;111.9230514;920.4104823;2020
02-Nov-20;malam;KolektorSekunder;-7.535551667;112.0766831;432.4567031;2020
03-Nov-20;siang;Lokal;-7.634177778;111.865575;1562.737464;2020
04-Nov-20;siang;KolektorPrimer;-7.582305833;111.9047642;10.38589231;2020
05-Nov-20;siang;KolektorPrimer;-7.576967222;111.9118881;337.8535783;2020
05-Nov-20;malam;KolektorPrimer;-7.706218056;111.9306422;3017.397339;2020
06-Nov-20;siang;ArteriPrimer;-7.5799025;111.8722344;183.2996439;2020
07-Nov-20;siang;Lokal;-7.670291111;112.0645808;1532.930495;2020
07-Nov-20;siang;ArteriPrimer;-7.604149722;112.0504939;334.6061106;2020
07-Nov-20;malam;KolektorPrimer;-7.67212;112.0147992;1126.486694;2020
08-Nov-20;siang;Lokal;-7.593452778;111.9456583;988.4174442;2020
08-Nov-20;malam;KolektorSekunder;-7.656555556;111.950875;575.5532131;2020
09-Nov-20;siang;Lokal;-7.529675;111.9505111;500.2593526;2020
09-Nov-20;malam;Lokal;-7.661547222;111.8819472;1309.008216;2020
10-Nov-20;siang;ArteriPrimer;-7.562777778;111.8310028;1027.241202;2020
10-Nov-20;malam;ArteriPrimer;-7.604602778;111.9785444;2262.89642;2020
10-Nov-20;siang;ArteriPrimer;-7.5728725;111.85642;1228.019199;2020
12-Nov-20;siang;Lokal;-7.672805556;111.9089389;994.7606192;2020
12-Nov-20;siang;KolektorPrimer;-7.706083333;111.9305556;2999.702889;2020
13-Nov-20;siang;KolektorPrimer;-7.575116667;111.8793369;962.6543302;2020
14-Nov-20;siang;KolektorPrimer;-7.566991111;111.9133686;1454.059603;2020
14-Nov-20;siang;Lokal;-7.611681389;111.9062339;367.5783891;2020
14-Nov-20;siang;Lokal;-7.636777778;111.9030744;13.51240206;2020
15-Nov-20;malam;ArteriPrimer;-7.592536111;111.8920444;72.00452223;2020
16-Nov-20;malam;KolektorSekunder;-7.527744444;111.9129583;713.3595225;2020
16-Nov-20;siang;KolektorSekunder;-7.622313056;111.8853664;704.230823;2020
16-Nov-20;malam;Lokal;-7.565821389;111.8008661;5036.276346;2020
17-Nov-20;siang;Lokal;-7.560782778;111.8739778;3013.040044;2020
17-Nov-20;siang;Lokal;-7.672769444;111.9088667;1003.662441;2020
17-Nov-20;malam;KolektorPrimer;-7.618718611;111.8987683;132.6954079;2020
18-Nov-20;siang;KolektorPrimer;-7.640911667;111.8940167;308.7178845;2020
18-Nov-20;siang;ArteriPrimer;-7.604533333;111.9772917;2401.638986;2020
18-Nov-20;siang;Lokal;-7.570869444;112.10195;2325.229611;2020
19-Nov-20;malam;KolektorSekunder;-7.525741667;111.9472194;563.7673052;2020
19-Nov-20;malam;KolektorSekunder;-7.536041111;112.0096492;320.8323278;2020
20-Nov-20;siang;ArteriPrimer;-7.606744444;112.0669414;1121.448503;2020
20-Nov-20;malam;Lokal;-7.582178333;111.9280242;708.2012203;2020
21-Nov-20;malam;KolektorSekunder;-7.529933333;111.9648556;1435.019685;2020
22-Nov-20;siang;KolektorPrimer;-7.587346944;111.9300842;2069.920874;2020
22-Nov-20;siang;ArteriPrimer;-7.604872778;112.0045853;626.3512031;2020
23-Nov-20;malam;Lokal;-7.662805556;111.9393433;1271.34182;2020
24-Nov-20;malam;Lokal;-7.598577778;111.9661583;3055.619724;2020
24-Nov-20;siang;KolektorSekunder;-7.649233333;111.8879361;669.2380297;2020
24-Nov-20;siang;Lokal;-7.607369444;111.9039306;342.4534459;2020
25-Nov-20;malam;KolektorPrimer;-7.6106;111.8995;29.49636296;2020
25-Nov-20;siang;Lokal;-7.556504444;111.8952369;4238.839477;2020
26-Nov-20;siang;KolektorSekunder;-7.621185833;111.8855167;578.5062086;2020
27-Nov-20;malam;KolektorPrimer;-7.647641667;111.8945583;135.041567;2020
28-Nov-20;malam;KolektorPrimer;-7.580275;111.8968194;1037.948981;2020
28-Nov-20;siang;ArteriPrimer;-7.605472222;111.9990111;6.8153653;2020
28-Nov-20;siang;KolektorPrimer;-7.707206667;111.9312858;3148.482861;2020
28-Nov-20;siang;Lokal;-7.719071667;111.9968606;453.6820268;2020
30-Nov-20;malam;ArteriPrimer;-7.574819444;111.8642833;543.7813558;2020
30-Nov-20;siang;KolektorPrimer;-7.545527778;111.9167028;1950.699111;2020
30-Nov-20;malam;Lokal;-7.644977778;111.9005139;498.8964909;2020
30-Nov-20;malam;KolektorPrimer;-7.650722222;111.90275;448.9680184;2020
01-Des-20;malam;ArteriPrimer;-7.562779444;111.8320656;909.7358945;2020
01-Des-20;malam;ArteriPrimer;-7.569182222;111.8500042;162.4222022;2020
02-Des-20;siang;KolektorPrimer;-7.659573056;111.9110728;541.5271163;2020
02-Des-20;siang;ArteriPrimer;-7.602235556;111.9441606;37.1172305;2020
03-Des-20;siang;KolektorPrimer;-7.559230556;111.8810083;2729.013363;2020
03-Des-20;siang;KolektorSekunder;-7.652227778;111.8833139;1277.319034;2020
03-Des-20;malam;ArteriPrimer;-7.600816667;112.0990972;337.3072443;2020
04-Des-20;malam;Lokal;-7.57287;111.9199186;1117.388737;2020
04-Des-20;siang;Lokal;-7.684879167;112.0709325;1136.320646;2020
04-Des-20;siang;Lokal;-7.6009025;111.9997203;741.4666016;2020
05-Des-20;siang;ArteriPrimer;-7.602721944;112.0329281;928.6022186;2020
06-Des-20;siang;Lokal;-7.517758333;112.0753639;2088.48354;2020
07-Des-20;malam;KolektorPrimer;-7.642155556;112.0153694;281.4415202;2020
07-Des-20;siang;Lokal;-7.621961111;111.9053306;602.1510147;2020
07-Des-20;siang;Lokal;-7.568522778;112.05544;1520.141843;2020
07-Des-20;malam;KolektorSekunder;-7.625822222;111.8752814;1239.77937;2020
08-Des-20;malam;ArteriPrimer;-7.603775;112.0185528;340.8287457;2020
09-Des-20;malam;KolektorPrimer;-7.584033333;111.9200972;924.4862567;2020
09-Des-20;malam;ArteriPrimer;-7.600322222;111.9182028;418.1724077;2020
09-Des-20;malam;KolektorPrimer;-7.620519444;112.0201944;615.0921245;2020
10-Des-20;siang;Lokal;-7.539955278;111.9805956;3775.522333;2020
10-Des-20;siang;KolektorSekunder;-7.595174167;111.9046139;424.4211422;2020
10-Des-20;malam;KolektorSekunder;-7.653448333;111.8815469;1512.311861;2020
11-Des-20;siang;Lokal;-7.603411389;112.092445;879.0387631;2020
11-Des-20;siang;KolektorPrimer;-7.695965833;112.0197156;673.5539957;2020
12-Des-20;siang;ArteriPrimer;-7.5685;111.8488111;20.35436947;2020
12-Des-20;siang;ArteriPrimer;-7.603530556;112.0219528;35.68957801;2020
12-Des-20;malam;KolektorSekunder;-7.535838889;112.0033389;403.3475862;2020
13-Des-20;malam;Lokal;-7.574542222;111.8859672;1778.161137;2020
13-Des-20;siang;Lokal;-7.663060833;112.0238114;1165.483913;2020
13-Des-20;siang;KolektorPrimer;-7.693511111;112.0193028;398.5569259;2020
14-Des-20;siang;KolektorPrimer;-7.669637222;112.0142092;860.1433807;2020
15-Des-20;siang;ArteriPrimer;-7.589372222;111.8871667;282.8559986;2020
16-Des-20;siang;Lokal;-7.558302778;111.952825;3680.869974;2020
16-Des-20;siang;Lokal;-7.611806389;111.8540383;1467.399735;2020
17-Des-20;malam;ArteriPrimer;-7.579817222;111.8723203;179.8767021;2020
17-Des-20;siang;Lokal;-7.682327222;112.0375014;2429.576866;2020
17-Des-20;siang;KolektorPrimer;-7.621281389;112.0201314;530.7047893;2020
17-Des-20;malam;Lokal;-7.635100278;111.8849642;238.1659292;2020
18-Des-20;malam;Lokal;-7.662616667;112.0189167;623.7639887;2020
18-Des-20;malam;Lokal;-7.555883333;111.8591139;2081.623618;2020
18-Des-20;siang;KolektorPrimer;-7.606121389;111.9002406;4.620171892;2020
19-Des-20;malam;ArteriPrimer;-7.559455556;111.8056222;3868.393309;2020
20-Des-20;malam;Lokal;-7.721304444;111.9982767;861.6338562;2020
21-Des-20;siang;Lokal;-7.670078333;112.040205;693.0485034;2020
21-Des-20;siang;ArteriPrimer;-7.600663889;111.9229139;935.7199627;2020
21-Des-20;siang;KolektorPrimer;-7.755052778;112.0125528;833.1184089;2020
22-Des-20;siang;Lokal;-7.592347778;112.0434147;1241.960466;2020
22-Des-20;siang;KolektorSekunder;-7.651082222;111.8799231;1470.610206;2020
23-Des-20;malam;Lokal;-7.530053611;111.86368;5110.602298;2020
23-Des-20;siang;KolektorSekunder;-7.620561111;111.8760753;654.8370366;2020
23-Des-20;siang;KolektorPrimer;-7.704905556;111.9296778;2839.003644;2020
23-Des-20;malam;KolektorSekunder;-7.652730556;111.8825778;1375.688162;2020
24-Des-20;malam;KolektorPrimer;-7.645058333;112.0146889;611.172185;2020
25-Des-20;malam;KolektorPrimer;-7.475495833;111.8906881;8366.943441;2020
26-Des-20;siang;ArteriPrimer;-7.6031925;112.0264506;533.0522803;2020
26-Des-20;siang;KolektorSekunder;-7.693277778;112.0465278;254.5637617;2020
27-Des-20;siang;KolektorSekunder;-7.590966667;111.8780056;771.9511427;2020
27-Des-20;siang;Lokal;-7.598952778;111.9986306;726.7733253;2020
27-Des-20;siang;KolektorSekunder;-7.652022222;111.8836639;1237.27772;2020
27-Des-20;malam;KolektorPrimer;-7.695986111;112.0197194;675.833746;2020
28-Des-20;malam;KolektorPrimer;-7.576752778;111.8791639;778.7802703;2020
28-Des-20;siang;Lokal;-7.629907222;111.965895;3601.610757;2020
29-Des-20;siang;Lokal;-7.6478;111.9330694;905.0878516;2020
30-Des-20;siang;KolektorPrimer;-7.653450556;111.9088072;243.4722136;2020
30-Des-20;siang;ArteriPrimer;-7.604608333;111.9786778;2248.167483;2020
30-Des-20;siang;Lokal;-7.580233333;112.0750778;1885.102863;2020
30-Des-20;malam;Lokal;-7.592238889;111.79495;7561.89488;2020
31-Des-20;malam;KolektorPrimer;-7.544733333;111.8819528;4334.923519;2020
31-Des-20;siang;Lokal;-7.633414722;112.0947075;3748.513428;2020
31-Des-20;malam;Lokal;-7.632680556;111.883625;240.8148364;2020
31-Des-20;malam;KolektorSekunder;-7.535583333;112.0001278;759.1906717;2020
